boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,034 [myid:1] - INFO  [main:Environment@98] - Server environment:host.name=zookeeper
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,034 [myid:1] - INFO  [main:Environment@98] - Server environment:java.version=11.0.11
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,034 [myid:1] - INFO  [main:Environment@98] - Server environment:java.vendor=Oracle Corporation
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,034 [myid:1] - INFO  [main:Environment@98] - Server environment:java.home=/usr/local/openjdk-11
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,034 [myid:1] - INFO  [main:Environment@98] - Server environment:java.class.path=/apache-zookeeper-3.6.2-bin/bin/../zookeeper-server/target/classes:/apache-zookeeper-3.6.2-bin/bin/../build/classes:/apache-zookeeper-3.6.2-bin/bin/../zookeeper-server/target/lib/*.jar:/apache-zookeeper-3.6.2-bin/bin/../build/lib/*.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/zookeeper-prometheus-metrics-3.6.2.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/zookeeper-jute-3.6.2.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/zookeeper-3.6.2.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/snappy-java-1.1.7.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/slf4j-log4j12-1.7.25.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/slf4j-api-1.7.25.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/simpleclient_servlet-0.6.0.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/simpleclient_hotspot-0.6.0.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/simpleclient_common-0.6.0.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/simpleclient-0.6.0.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/netty-transport-native-unix-common-4.1.50.Final.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/netty-transport-native-epoll-4.1.50.Final.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/netty-transport-4.1.50.Final.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/netty-resolver-4.1.50.Final.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/netty-handler-4.1.50.Final.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/netty-common-4.1.50.Final.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/netty-codec-4.1.50.Final.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/netty-buffer-4.1.50.Final.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/metrics-core-3.2.5.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/log4j-1.2.17.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/json-simple-1.1.1.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/jline-2.14.6.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/jetty-util-9.4.24.v20191120.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/jetty-servlet-9.4.24.v20191120.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/jetty-server-9.4.24.v20191120.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/jetty-security-9.4.24.v20191120.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/jetty-io-9.4.24.v20191120.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/jetty-http-9.4.24.v20191120.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/javax.servlet-api-3.1.0.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/jackson-databind-2.10.3.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/jackson-core-2.10.3.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/jackson-annotations-2.10.3.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/commons-lang-2.6.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/commons-cli-1.2.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/audience-annotations-0.5.0.jar:/apache-zookeeper-3.6.2-bin/bin/../zookeeper-*.jar:/apache-zookeeper-3.6.2-bin/bin/../zookeeper-server/src/main/resources/lib/*.jar:/conf:
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,035 [myid:1] - INFO  [main:Environment@98] - Server environment:java.library.path=/usr/java/packages/lib:/usr/lib64:/lib64:/lib:/usr/lib
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,035 [myid:1] - INFO  [main:Environment@98] - Server environment:java.io.tmpdir=/tmp
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,035 [myid:1] - INFO  [main:Environment@98] - Server environment:java.compiler=<NA>
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,035 [myid:1] - INFO  [main:Environment@98] - Server environment:os.name=Linux
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,035 [myid:1] - INFO  [main:Environment@98] - Server environment:os.arch=amd64
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,035 [myid:1] - INFO  [main:Environment@98] - Server environment:os.version=5.10.39-zjiabuild
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,035 [myid:1] - INFO  [main:Environment@98] - Server environment:user.name=zookeeper
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,035 [myid:1] - INFO  [main:Environment@98] - Server environment:user.home=/home/zookeeper
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,035 [myid:1] - INFO  [main:Environment@98] - Server environment:user.dir=/apache-zookeeper-3.6.2-bin
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,035 [myid:1] - INFO  [main:Environment@98] - Server environment:os.memory.free=231MB
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,035 [myid:1] - INFO  [main:Environment@98] - Server environment:os.memory.max=1000MB
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,035 [myid:1] - INFO  [main:Environment@98] - Server environment:os.memory.total=246MB
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,035 [myid:1] - INFO  [main:ZooKeeperServer@129] - zookeeper.enableEagerACLCheck = false
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,035 [myid:1] - INFO  [main:ZooKeeperServer@137] - zookeeper.digest.enabled = true
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,036 [myid:1] - INFO  [main:ZooKeeperServer@141] - zookeeper.closeSessionTxn.enabled = true
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,036 [myid:1] - INFO  [main:ZooKeeperServer@1444] - zookeeper.flushDelay=0
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,036 [myid:1] - INFO  [main:ZooKeeperServer@1453] - zookeeper.maxWriteQueuePollTime=0
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,036 [myid:1] - INFO  [main:ZooKeeperServer@1462] - zookeeper.maxBatchSize=1000
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,036 [myid:1] - INFO  [main:ZooKeeperServer@243] - zookeeper.intBufferStartingSizeBytes = 1024
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,037 [myid:1] - INFO  [main:BlueThrottle@141] - Weighed connection throttling is disabled
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,038 [myid:1] - INFO  [main:ZooKeeperServer@1256] - minSessionTimeout set to 4000
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,038 [myid:1] - INFO  [main:ZooKeeperServer@1265] - maxSessionTimeout set to 40000
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,038 [myid:1] - INFO  [main:ResponseCache@45] - Response cache size is initialized with value 400.
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,039 [myid:1] - INFO  [main:ResponseCache@45] - Response cache size is initialized with value 400.
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,039 [myid:1] - INFO  [main:RequestPathMetricsCollector@111] - zookeeper.pathStats.slotCapacity = 60
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,039 [myid:1] - INFO  [main:RequestPathMetricsCollector@112] - zookeeper.pathStats.slotDuration = 15
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,040 [myid:1] - INFO  [main:RequestPathMetricsCollector@113] - zookeeper.pathStats.maxDepth = 6
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,040 [myid:1] - INFO  [main:RequestPathMetricsCollector@114] - zookeeper.pathStats.initialDelay = 5
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,040 [myid:1] - INFO  [main:RequestPathMetricsCollector@115] - zookeeper.pathStats.delay = 5
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,040 [myid:1] - INFO  [main:RequestPathMetricsCollector@116] - zookeeper.pathStats.enabled = false
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,042 [myid:1] - INFO  [main:ZooKeeperServer@1481] - The max bytes for all large requests are set to 104857600
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,042 [myid:1] - INFO  [main:ZooKeeperServer@1495] - The large request threshold is set to -1
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,042 [myid:1] - INFO  [main:ZooKeeperServer@339] - Created server with tickTime 2000 minSessionTimeout 4000 maxSessionTimeout 40000 clientPortListenBacklog -1 datadir /datalog/version-2 snapdir /data/version-2
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,063 [myid:1] - INFO  [main:Log@169] - Logging initialized @388ms to org.eclipse.jetty.util.log.Slf4jLog
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,119 [myid:1] - WARN  [main:ContextHandler@1520] - o.e.j.s.ServletContextHandler@4afcd809{/,null,UNAVAILABLE} contextPath ends with /*
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,119 [myid:1] - WARN  [main:ContextHandler@1531] - Empty contextPath
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,134 [myid:1] - INFO  [main:Server@359] - jetty-9.4.24.v20191120; built: 2019-11-20T21:37:49.771Z; git: 363d5f2df3a8a28de40604320230664b9c793c16; jvm 11.0.11+9
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,156 [myid:1] - INFO  [main:DefaultSessionIdManager@333] - DefaultSessionIdManager workerName=node0
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,156 [myid:1] - INFO  [main:DefaultSessionIdManager@338] - No SessionScavenger set, using defaults
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,157 [myid:1] - INFO  [main:HouseKeeper@140] - node0 Scavenging every 600000ms
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,160 [myid:1] - WARN  [main:ConstraintSecurityHandler@757] - ServletContext@o.e.j.s.ServletContextHandler@4afcd809{/,null,STARTING} has uncovered http methods for path: /*
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,165 [myid:1] - INFO  [main:ContextHandler@825] - Started o.e.j.s.ServletContextHandler@4afcd809{/,null,AVAILABLE}
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,196 [myid:1] - INFO  [main:AbstractConnector@330] - Started ServerConnector@3e58a80e{HTTP/1.1,[http/1.1]}{0.0.0.0:8080}
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,197 [myid:1] - INFO  [main:Server@399] - Started @524ms
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,197 [myid:1] - INFO  [main:JettyAdminServer@182] - Started AdminServer on address 0.0.0.0, port 8080 and command URL /commands
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,202 [myid:1] - INFO  [main:ServerCnxnFactory@169] - Using org.apache.zookeeper.server.NIOServerCnxnFactory as server connection factory
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,203 [myid:1] - WARN  [main:ServerCnxnFactory@309] - maxCnxns is not configured, using default value 0.
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,203 [myid:1] - INFO  [main:NIOServerCnxnFactory@666] - Configuring NIO connection handler with 10s sessionless connection timeout, 2 selector thread(s), 16 worker threads, and 64 kB direct buffers.
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,204 [myid:1] - INFO  [main:NIOServerCnxnFactory@674] - binding to port /0.0.0.0:2181
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,216 [myid:1] - INFO  [main:WatchManagerFactory@42] - Using org.apache.zookeeper.server.watch.WatchManager as watch manager
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,216 [myid:1] - INFO  [main:WatchManagerFactory@42] - Using org.apache.zookeeper.server.watch.WatchManager as watch manager
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,217 [myid:1] - INFO  [main:ZKDatabase@132] - zookeeper.snapshotSizeFactor = 0.33
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,217 [myid:1] - INFO  [main:ZKDatabase@152] - zookeeper.commitLogCount=500
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,221 [myid:1] - INFO  [main:SnapStream@61] - zookeeper.snapshot.compression.method = CHECKED
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,221 [myid:1] - INFO  [main:FileTxnSnapLog@470] - Snapshotting: 0x0 to /data/version-2/snapshot.0
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,224 [myid:1] - INFO  [main:ZKDatabase@289] - Snapshot loaded in 7 ms, highest zxid is 0x0, digest is 1371985504
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,224 [myid:1] - INFO  [main:FileTxnSnapLog@470] - Snapshotting: 0x0 to /data/version-2/snapshot.0
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,224 [myid:1] - INFO  [main:ZooKeeperServer@529] - Snapshot taken in 0 ms
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,231 [myid:1] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@136] - PrepRequestProcessor (sid:0) started, reconfigEnabled=false
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,231 [myid:1] - INFO  [main:RequestThrottler@74] - zookeeper.request_throttler.shutdownTimeout = 10000
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,244 [myid:1] - INFO  [main:ContainerManager@83] - Using checkIntervalMs=60000 maxPerMinute=10000 maxNeverUsedIntervalMs=0
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:20,244 [myid:1] - INFO  [main:ZKAuditProvider@42] - ZooKeeper audit is disabled.
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:21,948 [myid:1] - INFO  [SyncThread:0:FileTxnLog@284] - Creating new log file: log.1
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:22,013 [myid:1] - WARN  [NIOWorkerThread-9:NIOServerCnxn@373] - Close of session 0x1000005a0e20000
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | java.io.IOException: Connection reset by peer
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 	at java.base/sun.nio.ch.FileDispatcherImpl.read0(Native Method)
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 	at java.base/sun.nio.ch.SocketDispatcher.read(Unknown Source)
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 	at java.base/sun.nio.ch.IOUtil.readIntoNativeBuffer(Unknown Source)
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 	at java.base/sun.nio.ch.IOUtil.read(Unknown Source)
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 	at java.base/sun.nio.ch.IOUtil.read(Unknown Source)
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 	at java.base/sun.nio.ch.SocketChannelImpl.read(Unknown Source)
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 	at org.apache.zookeeper.server.NIOServerCnxn.doIO(NIOServerCnxn.java:324)
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 	at org.apache.zookeeper.server.NIOServerCnxnFactory$IOWorkRequest.doWork(NIOServerCnxnFactory.java:522)
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 	at org.apache.zookeeper.server.WorkerService$ScheduledWorkRequest.run(WorkerService.java:154)
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(Unknown Source)
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(Unknown Source)
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 	at java.base/java.lang.Thread.run(Unknown Source)
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 2023-03-02 11:02:22,053 [myid:1] - WARN  [NIOWorkerThread-14:NIOServerCnxn@364] - Unexpected exception
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | EndOfStreamException: Unable to read additional data from client, it probably closed the socket: address = /10.0.1.143:46766, session = 0x1000005a0e20001
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 	at org.apache.zookeeper.server.NIOServerCnxn.handleFailedRead(NIOServerCnxn.java:163)
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 	at org.apache.zookeeper.server.NIOServerCnxn.doIO(NIOServerCnxn.java:326)
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 	at org.apache.zookeeper.server.NIOServerCnxnFactory$IOWorkRequest.doWork(NIOServerCnxnFactory.java:522)
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 	at org.apache.zookeeper.server.WorkerService$ScheduledWorkRequest.run(WorkerService.java:154)
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(Unknown Source)
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(Unknown Source)
boki-experiment_zookeeper.1.dvlg0q4uvcd9@bokiexp-gateway    | 	at java.base/java.lang.Thread.run(Unknown Source)
